user_id,transaction_amount,transaction_hour,transaction_frequency,unusual_location,account_age_days,login_frequency,support_contacts,notifications_opted_out,payment_method,fraud_risk,churn_risk
USR_0355,196.8545503899193,14,5,0,3032,25,1,0,mobile_payment,0,0
USR_0356,384.9431994607046,22,8,0,2986,45,1,1,credit_card,0,0
USR_0357,302.8666446723154,6,4,0,1718,11,1,0,mobile_payment,0,0
USR_0358,464.2359353332895,9,9,0,1537,1,7,0,mobile_payment,0,1
USR_0359,205.205061073121,20,0,0,2963,9,5,0,mobile_payment,0,1
USR_0360,166.35671653776413,17,7,0,3210,26,0,0,credit_card,0,0
USR_0361,444.69957936013043,22,2,0,940,47,1,0,mobile_payment,0,0
USR_0362,34.12975669006167,17,8,0,1418,45,1,0,credit_card,0,0
USR_0363,76.82884253750163,21,0,0,2304,41,0,0,credit_card,0,0
USR_0364,50.37817294618178,18,2,0,2212,34,1,0,mobile_payment,0,0
USR_0365,423.12387872243727,16,0,0,1692,22,0,0,bank_transfer,0,0
USR_0366,15.197637451456501,20,0,0,1434,5,3,1,bank_transfer,0,1
USR_0367,4183.441609574764,0,13,1,149,34,0,0,bank_transfer,1,0
USR_0368,231.12121973192075,11,3,0,840,44,1,0,mobile_payment,0,0
USR_0369,11.972386638445666,16,9,0,2334,38,0,0,bank_transfer,0,0
USR_0370,206.8061368339005,20,3,0,877,24,1,0,mobile_payment,0,0
USR_0371,101.53241211206743,10,4,0,2725,24,1,0,mobile_payment,0,0
USR_0372,315.9562388613599,8,2,0,1210,49,0,0,mobile_payment,0,0
USR_0373,342.88580706160684,7,1,0,1004,26,1,1,credit_card,0,0
USR_0374,248.8885094984499,6,9,0,2519,34,0,0,mobile_payment,0,0
USR_0375,29.854567465438283,20,7,0,1158,32,1,0,credit_card,0,0
USR_0376,331.5031141399289,7,6,0,1545,41,0,1,credit_card,0,0
USR_0377,422.59900396670537,11,9,0,1483,40,0,0,mobile_payment,0,0
USR_0378,362.95889588993674,17,3,0,2763,32,1,0,credit_card,0,0
USR_0379,416.6793802881061,21,1,0,491,9,5,1,credit_card,0,1
USR_0380,108.24966653993486,19,8,0,1904,26,1,1,mobile_payment,0,0
USR_0381,445.5550904316765,9,7,0,2718,38,1,0,mobile_payment,0,0
USR_0382,167.87479081750178,13,3,0,2304,11,1,0,bank_transfer,0,0
USR_0383,16.568358983475605,17,4,0,2351,20,0,0,credit_card,0,0
USR_0384,423.26190670124464,19,9,0,1145,25,1,0,mobile_payment,0,0
USR_0385,471.4924217927161,18,5,0,2511,26,1,0,mobile_payment,0,0
USR_0386,331.2235167345009,10,3,0,3072,30,0,0,mobile_payment,0,0
USR_0387,123.40394892707809,17,1,0,2709,30,0,0,mobile_payment,0,0
USR_0388,133.3547874984399,15,4,0,1427,8,3,1,mobile_payment,0,1
USR_0389,238.63050798345355,18,0,0,1281,32,0,0,credit_card,0,0
USR_0390,449.93722900469555,14,6,0,2835,8,5,1,credit_card,0,1
USR_0391,4488.693730809779,3,13,0,147,48,0,0,mobile_payment,1,0
USR_0392,414.7270980959086,10,2,0,2296,47,1,0,bank_transfer,0,0
USR_0393,152.73837626552367,18,5,0,1302,5,3,1,bank_transfer,0,1
USR_0394,406.20722302025797,15,8,0,2295,40,1,0,credit_card,0,0
USR_0395,460.93288682475395,20,3,0,2305,34,1,0,mobile_payment,0,0
USR_0396,219.4719972772169,17,5,0,3397,11,0,0,credit_card,0,0
USR_0397,188.8748205117101,9,2,0,254,31,0,1,mobile_payment,0,0
USR_0398,403.0884462959379,10,8,0,2054,46,0,0,mobile_payment,0,0
USR_0399,269.44661236590304,13,6,0,693,24,0,0,bank_transfer,0,0
USR_0400,345.3800337469666,10,6,0,1173,7,4,1,mobile_payment,0,1
USR_0401,315.186326110978,6,3,0,2102,42,1,0,mobile_payment,0,0
USR_0402,84.9155343659502,15,5,0,1290,9,7,1,mobile_payment,0,1
USR_0403,423.94727654188523,14,7,0,1965,9,9,1,mobile_payment,0,1
USR_0404,105.92980459243674,6,5,0,3299,33,1,0,credit_card,0,0
USR_0405,466.8182505946826,8,5,0,945,12,0,0,mobile_payment,0,0
USR_0406,132.77993279685245,18,3,0,1780,3,6,1,bank_transfer,0,1
USR_0407,369.6016769041335,11,7,0,1245,4,5,1,credit_card,0,1
USR_0408,149.4811428118601,11,9,0,313,16,0,0,bank_transfer,0,0
USR_0409,165.7148502075633,10,7,0,3054,21,0,0,mobile_payment,0,0
USR_0410,161.9009078633296,22,8,0,2820,38,1,0,bank_transfer,0,0
USR_0411,376.4672044727808,8,5,0,3270,17,1,0,credit_card,0,0
USR_0412,4033.4129056077127,3,40,1,48,30,1,1,bank_transfer,1,0
USR_0413,1567.9296689175098,2,21,0,72,22,0,0,mobile_payment,1,0
USR_0414,160.61263240998198,18,3,0,3056,36,1,0,mobile_payment,0,0
USR_0415,349.0763358078047,20,7,0,2211,13,0,0,bank_transfer,0,0
USR_0416,378.9448138349242,22,4,0,3371,41,0,0,mobile_payment,0,0
USR_0417,84.22623538467951,20,3,0,3586,33,1,0,credit_card,0,0
USR_0418,206.28878508670746,10,7,0,710,18,0,0,credit_card,0,0
USR_0419,246.58057223170144,19,2,0,249,19,1,0,credit_card,0,0
USR_0420,184.2868210482434,16,1,0,613,20,1,0,bank_transfer,0,0
USR_0421,167.83517202487766,19,3,0,1392,42,0,1,bank_transfer,0,0
USR_0422,346.34574805884455,12,0,0,1809,16,1,0,credit_card,0,0
USR_0423,115.77453485314939,8,0,0,3638,5,4,0,bank_transfer,0,1
USR_0424,357.6014651730531,15,4,0,2360,37,0,0,credit_card,0,0
USR_0425,468.171656231458,16,0,0,3473,47,0,0,mobile_payment,0,0
USR_0426,286.9467853770981,11,3,0,246,39,0,0,bank_transfer,0,0
USR_0427,309.6027760023423,10,7,0,2159,1,7,0,credit_card,0,1
USR_0428,43.77702404080365,18,7,0,3034,36,1,0,credit_card,0,0
USR_0429,433.59368277273586,17,1,0,2458,31,1,0,credit_card,0,0
USR_0430,149.8694157279341,10,2,0,847,41,1,0,bank_transfer,0,0
USR_0431,311.3750711089968,14,2,0,329,23,0,0,mobile_payment,0,0
USR_0432,489.76496317495315,9,0,0,1312,35,0,0,bank_transfer,0,0
USR_0433,301.79627428067585,20,2,0,1632,20,1,0,credit_card,0,0
USR_0434,365.10764885754503,8,7,0,998,16,1,0,bank_transfer,0,0
USR_0435,228.20661292963842,12,5,0,794,39,0,1,mobile_payment,0,0
USR_0436,39.57926332237811,19,4,0,1284,11,1,0,mobile_payment,0,0
USR_0437,400.82368124999635,19,9,0,1821,44,0,0,bank_transfer,0,0
USR_0438,27.149432219352978,14,8,0,2022,5,3,1,mobile_payment,0,1
USR_0439,353.3223361550485,8,6,0,719,34,0,1,bank_transfer,0,0
USR_0440,21.231570843322103,14,5,0,1965,1,8,1,bank_transfer,0,1
USR_0441,432.52956592256857,9,4,0,2213,38,0,0,mobile_payment,0,0
USR_0442,3918.0282526125875,3,33,1,105,33,1,0,credit_card,1,0
USR_0443,261.9930327668501,11,9,0,3259,47,0,0,bank_transfer,0,0
USR_0444,302.6038451967422,21,8,0,654,6,8,1,credit_card,0,1
USR_0445,234.19724961297192,18,9,0,2481,34,0,1,mobile_payment,0,0
USR_0446,176.97410978095473,12,5,0,2720,43,1,0,credit_card,0,0
USR_0447,2274.162059730854,1,19,1,44,14,1,0,bank_transfer,1,0
USR_0448,162.59371940176777,11,3,0,2798,21,0,0,mobile_payment,0,0
USR_0449,224.67995006962295,8,3,0,3456,17,0,0,bank_transfer,0,0
USR_0450,185.86736558903502,17,5,0,3029,23,0,0,mobile_payment,0,0
USR_0451,287.4403635185012,10,0,0,3418,29,0,0,bank_transfer,0,0
USR_0452,126.5828395000419,22,8,0,3578,49,0,1,credit_card,0,0
USR_0453,494.44171190786614,15,1,0,3111,18,1,0,bank_transfer,0,0
USR_0454,255.42627715726113,12,1,0,1428,14,1,0,credit_card,0,0
USR_0455,105.13941793310973,9,4,0,2657,10,1,0,bank_transfer,0,0
USR_0456,243.7627072879635,15,3,0,3033,20,1,0,bank_transfer,0,0
USR_0457,434.5434134671639,12,2,0,1682,13,0,0,bank_transfer,0,0
USR_0458,20.68532863095384,16,4,0,2336,47,0,0,bank_transfer,0,0
USR_0459,342.98151836257153,13,6,0,1576,7,7,1,bank_transfer,0,1
USR_0460,278.5042204290247,13,9,0,2983,5,4,1,mobile_payment,0,1
USR_0461,93.0834172413664,10,1,0,457,8,5,1,credit_card,0,1
USR_0462,410.5634552594111,10,5,0,1394,14,1,1,credit_card,0,0
USR_0463,190.75346496326276,12,3,0,2894,31,0,0,mobile_payment,0,0
USR_0464,153.96299411959865,9,1,0,1224,23,1,0,bank_transfer,0,0
USR_0465,1227.707502485486,2,10,1,90,30,1,0,credit_card,1,0
USR_0466,322.87727263391565,7,7,0,1878,27,0,0,mobile_payment,0,0
USR_0467,450.146951000664,21,4,1,429,12,0,0,mobile_payment,0,0
USR_0468,318.6430147988877,17,9,0,738,9,7,1,mobile_payment,0,1
USR_0469,373.0006523867365,20,1,0,1765,9,4,1,credit_card,0,1
USR_0470,2858.1695144041414,0,37,1,25,45,1,0,mobile_payment,1,0
USR_0471,36.82242159586909,11,2,0,1853,36,0,0,mobile_payment,0,0
USR_0472,4338.561015445664,5,41,0,83,47,0,0,credit_card,1,0
USR_0473,310.7161761062926,11,1,1,923,34,0,0,mobile_payment,0,0
USR_0474,44.058820292444686,7,6,0,2908,48,1,0,credit_card,0,0
USR_0475,259.2031817156704,19,3,0,1172,44,1,0,bank_transfer,0,0
USR_0476,2459.4625800591602,2,17,1,58,24,1,0,credit_card,1,0
USR_0477,370.61412884437897,19,0,0,1766,30,0,0,credit_card,0,0
USR_0478,277.7858398099627,18,4,0,2747,12,1,0,bank_transfer,0,0
USR_0479,2692.6230215545293,2,34,1,100,33,0,0,mobile_payment,1,0
USR_0480,99.73633207016722,10,7,0,2085,14,0,0,mobile_payment,0,0
USR_0481,306.95639173498546,18,0,0,2972,8,4,1,mobile_payment,0,1
USR_0482,113.67524593954076,11,1,0,2672,42,0,0,credit_card,0,0
USR_0483,310.8918425164252,16,4,0,596,33,0,0,bank_transfer,0,0
USR_0484,364.09835415681965,21,9,0,2758,15,1,0,bank_transfer,0,0
USR_0485,363.9291213714739,10,9,0,2689,16,0,0,mobile_payment,0,0
USR_0486,409.38625543447887,17,1,0,1345,2,6,1,mobile_payment,0,1
USR_0487,428.23961169957516,22,0,0,983,30,1,0,mobile_payment,0,0
USR_0488,47.86314587091675,7,5,0,3130,15,1,0,bank_transfer,0,0
USR_0489,3324.2894329221767,5,12,0,80,49,1,0,mobile_payment,1,0
USR_0490,346.6900349763048,20,3,1,3358,4,5,1,bank_transfer,0,1
USR_0491,254.30728082169395,22,4,0,1749,23,0,0,credit_card,0,0
USR_0492,103.43121390984783,18,2,0,3429,29,0,0,mobile_payment,0,0
USR_0493,280.82768938168203,18,9,0,2259,23,1,0,credit_card,0,0
USR_0494,209.64346985541047,21,5,0,477,11,0,0,bank_transfer,0,0
USR_0495,201.1187560506095,8,3,0,3412,34,1,0,credit_card,0,0
USR_0496,406.77932154347525,9,5,0,2090,13,1,0,credit_card,0,0
USR_0497,209.72318357776882,12,4,0,961,42,0,0,mobile_payment,0,0
USR_0498,22.96270768540784,8,1,0,3212,4,7,1,mobile_payment,0,1
USR_0499,1841.1876425611154,1,37,1,122,32,1,1,bank_transfer,1,0
USR_0500,657.7922705842342,2,33,0,17,30,0,0,bank_transfer,1,0
USR_0501,480.6943969061354,19,4,0,602,24,0,0,bank_transfer,0,0
USR_0502,347.3205748632967,10,2,0,1297,33,0,0,bank_transfer,0,0
USR_0503,188.5404641090393,8,5,0,722,29,0,0,credit_card,0,0
USR_0504,469.91415473941646,15,4,0,2379,47,0,0,bank_transfer,0,0
USR_0505,334.7735123241105,16,1,0,934,34,0,0,credit_card,0,0
USR_0506,423.72343910767546,22,9,0,3607,31,0,0,bank_transfer,0,0
USR_0507,385.26762897813455,13,7,0,3065,13,1,0,mobile_payment,0,0
USR_0508,195.7782647285703,14,5,0,715,25,1,0,bank_transfer,0,0
USR_0509,244.5640784168849,13,8,0,2445,16,1,0,credit_card,0,0
USR_0510,101.20475564036875,7,2,0,1557,33,0,0,credit_card,0,0
USR_0511,153.08690921595968,9,3,0,1303,43,0,0,credit_card,0,0
USR_0512,391.28157403039563,21,7,0,600,9,8,0,credit_card,0,1
USR_0513,448.04941202272306,14,6,0,3557,4,5,1,credit_card,0,1
USR_0514,364.9856073931918,14,7,0,3501,35,1,0,credit_card,0,0
USR_0515,237.93511136175277,10,8,0,2656,23,0,0,credit_card,0,0
USR_0516,52.38954178047629,8,7,0,3527,29,0,0,bank_transfer,0,0
USR_0517,37.90449486223962,19,7,0,2542,7,4,1,bank_transfer,0,1
USR_0518,193.41952666029837,20,5,0,494,27,0,0,bank_transfer,0,0
USR_0519,3829.0836737124464,3,29,0,108,19,0,0,mobile_payment,1,0
USR_0520,308.46910488451545,21,6,0,1598,39,1,0,credit_card,0,0
USR_0521,13.179865479628633,15,3,0,2666,7,3,1,bank_transfer,0,1
USR_0522,494.9642163284901,19,2,0,1454,10,1,0,mobile_payment,0,0
USR_0523,4431.018210226757,1,16,1,103,39,1,0,mobile_payment,1,0
USR_0524,425.5663852625495,14,3,0,1439,11,1,1,credit_card,0,0
USR_0525,272.13368577604814,17,2,0,3328,24,1,0,mobile_payment,0,0
USR_0526,73.91533272133978,18,8,0,2797,20,0,1,bank_transfer,0,0
USR_0527,400.8071207419157,18,2,0,279,41,0,0,credit_card,0,0
USR_0528,357.81526671073925,22,1,0,1070,15,0,0,bank_transfer,0,0
USR_0529,268.44368161532174,7,0,0,991,15,0,0,bank_transfer,0,0
USR_0530,262.1310147535522,14,0,0,1177,37,1,0,mobile_payment,0,0
USR_0531,52.86500681795475,13,4,0,1601,34,0,1,credit_card,0,0
USR_0532,3914.5736421694082,5,14,1,88,32,0,0,mobile_payment,1,0
USR_0533,4788.999883768687,5,11,1,133,21,0,1,mobile_payment,1,0
USR_0534,55.6900104184656,8,3,0,2279,19,1,0,bank_transfer,0,0
USR_0535,139.1206108179634,18,4,0,2389,26,1,0,bank_transfer,0,0
USR_0536,452.1309069866284,11,5,0,3442,11,0,0,mobile_payment,0,0
USR_0537,149.3285158116987,16,9,0,2349,26,1,0,bank_transfer,0,0
USR_0538,330.4323993681639,9,6,0,1193,2,8,1,mobile_payment,0,1
USR_0539,272.06090082214064,8,8,0,1983,16,1,0,credit_card,0,0
USR_0540,302.2005264518924,9,5,0,473,22,0,0,bank_transfer,0,0
USR_0541,970.4950616796092,1,21,1,138,19,1,0,bank_transfer,1,0
USR_0542,156.99582057131843,18,7,0,1387,31,0,0,mobile_payment,0,0
USR_0543,33.781390857537794,20,1,0,2573,2,6,0,mobile_payment,0,1
USR_0544,374.69766025414043,17,8,0,3419,1,6,1,bank_transfer,0,1
USR_0545,375.58579647517115,20,6,0,1819,28,1,0,credit_card,0,0
USR_0546,338.6556126385744,16,6,0,2828,10,0,0,bank_transfer,0,0
USR_0547,325.3805561786141,16,9,0,2828,36,1,0,mobile_payment,0,0
USR_0548,129.42139476208786,18,9,0,2263,13,0,0,credit_card,0,0
USR_0549,20.94901754548269,17,4,0,1219,33,0,0,credit_card,0,0
USR_0550,406.27054447386547,11,7,0,2433,23,1,1,credit_card,0,0
USR_0551,250.65788249095516,8,9,0,1697,46,0,0,mobile_payment,0,0
USR_0552,160.35068404428299,21,0,0,2901,32,0,0,bank_transfer,0,0
USR_0553,59.94663432247933,14,2,0,3108,1,7,0,bank_transfer,0,1
USR_0554,40.733579541680314,19,8,0,2939,29,0,0,credit_card,0,0
USR_0555,180.94469367963688,8,0,0,1166,7,7,1,bank_transfer,0,1
USR_0556,404.32116173580084,8,7,0,2650,49,0,0,mobile_payment,0,0
USR_0557,460.17463717357697,12,5,0,1139,44,1,0,bank_transfer,0,0
USR_0558,449.4081686604017,8,9,0,2432,45,0,0,mobile_payment,0,0
USR_0559,460.8004090273309,6,4,0,336,14,0,1,credit_card,0,0
USR_0560,454.78541813337796,17,5,0,1618,42,1,0,credit_card,0,0
USR_0561,268.34012828419395,11,4,0,1010,33,0,0,mobile_payment,0,0
USR_0562,117.51366289288288,12,8,0,478,3,8,1,credit_card,0,1
USR_0563,401.042825590042,7,1,0,198,46,0,0,bank_transfer,0,0
USR_0564,114.71935767776371,20,9,1,1702,34,1,0,bank_transfer,0,0
USR_0565,140.93156561071885,20,5,0,2365,8,8,1,bank_transfer,0,1
USR_0566,124.29461769304875,15,3,0,879,34,0,1,mobile_payment,0,0
USR_0567,262.3413778109449,22,2,0,222,31,0,0,bank_transfer,0,0
USR_0568,167.69547900284914,20,4,0,2531,14,1,0,credit_card,0,0
USR_0569,85.53646431641732,11,1,0,2523,4,8,1,bank_transfer,0,1
USR_0570,232.05497182800238,14,2,0,3541,6,9,1,bank_transfer,0,1
USR_0571,438.2145470047318,16,6,1,3617,2,3,0,mobile_payment,0,1
USR_0572,289.5708989254864,20,0,0,804,10,0,0,credit_card,0,0
USR_0573,440.3844468849177,8,1,0,2596,5,3,1,bank_transfer,0,1
USR_0574,105.97737068877733,6,2,0,1332,16,1,0,credit_card,0,0
USR_0575,91.81719809955146,22,9,0,1478,12,1,0,mobile_payment,0,0
USR_0576,292.0327915922259,16,6,0,3508,18,0,0,mobile_payment,0,0
USR_0577,237.0311617576738,16,3,0,555,23,0,0,bank_transfer,0,0
USR_0578,333.4845944070089,12,7,0,1291,4,8,1,bank_transfer,0,1
USR_0579,399.367127603123,6,7,0,1143,4,5,1,credit_card,0,1
USR_0580,378.1405748695665,17,0,0,2443,15,1,0,bank_transfer,0,0
USR_0581,471.70797509269494,9,4,0,1562,16,1,0,mobile_payment,0,0
USR_0582,4958.606101756721,1,33,1,80,46,1,0,mobile_payment,1,0
USR_0583,111.12950370160857,20,6,0,1684,1,5,1,mobile_payment,0,1
USR_0584,279.947193574464,16,3,0,1487,22,1,1,mobile_payment,0,0
USR_0585,64.26412889368095,13,7,0,3358,46,0,0,mobile_payment,0,0
USR_0586,151.5370504324994,17,7,0,2016,42,1,0,bank_transfer,0,0
USR_0587,111.8651470789408,8,8,0,662,42,1,0,credit_card,0,0
USR_0588,204.31622123056965,9,5,0,1227,18,1,0,bank_transfer,0,0
USR_0589,64.49612175108554,17,6,0,3483,6,3,1,bank_transfer,0,1
USR_0590,25.602454828567947,13,6,0,1247,14,0,0,credit_card,0,0
USR_0591,331.8290622687156,15,4,0,2613,38,0,0,bank_transfer,0,0
USR_0592,309.02199936200435,6,6,0,1098,16,0,0,credit_card,0,0
USR_0593,357.095878658944,18,8,0,2708,40,0,0,mobile_payment,0,0
USR_0594,333.58935573295855,12,3,0,2305,9,5,1,mobile_payment,0,1
USR_0595,66.00439375976791,8,1,0,2545,20,0,0,mobile_payment,0,0
USR_0596,152.6286518740667,21,7,0,2370,28,0,1,mobile_payment,0,0
USR_0597,73.46803885117265,17,6,0,695,14,1,1,mobile_payment,0,0
USR_0598,423.056477003796,10,5,0,1415,32,0,0,credit_card,0,0
USR_0599,375.9827911242064,13,6,0,2227,11,1,0,bank_transfer,0,0
USR_0600,108.7482314299388,17,2,1,2097,13,0,0,credit_card,0,0
USR_0601,177.24152784004778,8,5,0,2002,26,1,0,credit_card,0,0
USR_0602,483.641346209465,21,9,0,2030,40,1,0,credit_card,0,0
USR_0603,301.1380853610292,15,6,0,1914,39,1,1,credit_card,0,0
USR_0604,402.56624267756706,22,6,0,1716,11,1,0,credit_card,0,0
USR_0605,139.64960703667728,15,4,0,2552,33,0,0,mobile_payment,0,0
USR_0606,112.92593088785955,8,2,0,1729,19,0,0,bank_transfer,0,0
USR_0607,394.11929513480874,7,1,0,1425,4,6,0,mobile_payment,0,1
USR_0608,346.0775030634057,19,6,0,2713,9,5,1,credit_card,0,1
USR_0609,343.6791853137642,14,3,0,1994,42,0,0,bank_transfer,0,0
USR_0610,280.790945096305,22,1,0,1311,27,1,0,credit_card,0,0
USR_0611,286.15338796050895,9,7,0,2714,33,1,0,mobile_payment,0,0
USR_0612,370.4917776000643,20,1,0,549,46,0,0,mobile_payment,0,0
USR_0613,142.3012157493857,18,5,0,2857,2,8,1,credit_card,0,1
USR_0614,182.85654826990833,14,3,0,3139,14,0,0,bank_transfer,0,0
USR_0615,437.102017554827,9,8,0,572,32,1,0,credit_card,0,0
USR_0616,161.3439484959573,13,4,1,298,4,5,1,bank_transfer,0,1
USR_0617,277.69168997585655,20,3,0,1953,2,3,1,credit_card,0,1
USR_0618,354.2933373632752,19,7,0,533,33,0,1,bank_transfer,0,0
USR_0619,499.9631651482565,8,2,0,945,12,0,0,credit_card,0,0
USR_0620,223.29275243271266,22,8,0,2130,24,1,0,mobile_payment,0,0
USR_0621,219.76550954622246,13,7,0,3184,10,0,0,credit_card,0,0
USR_0622,422.8683059224971,19,7,0,1760,7,4,1,bank_transfer,0,1
USR_0623,404.696524517333,18,9,0,1841,5,3,1,bank_transfer,0,1
USR_0624,368.2271820499288,20,4,0,1850,21,1,0,mobile_payment,0,0
USR_0625,236.98252233042416,16,0,0,3564,10,1,0,bank_transfer,0,0
USR_0626,168.73016887875073,20,9,0,1267,4,5,1,bank_transfer,0,1
USR_0627,308.27793646657585,17,8,0,2485,20,1,0,bank_transfer,0,0
USR_0628,439.34941363450406,14,1,0,3257,21,0,0,mobile_payment,0,0
USR_0629,443.0509545222074,20,0,0,1520,37,0,0,credit_card,0,0
USR_0630,63.16418908451483,6,5,0,2244,42,1,0,mobile_payment,0,0
USR_0631,219.89163906844382,17,0,0,461,12,0,0,mobile_payment,0,0
USR_0632,237.71375853738724,11,9,0,2780,28,1,0,credit_card,0,0
USR_0633,489.03153008663907,6,9,0,2669,27,1,0,bank_transfer,0,0
USR_0634,342.2190274688664,18,9,0,2593,46,1,0,credit_card,0,0
USR_0635,209.55074445841458,11,6,0,3606,37,1,0,mobile_payment,0,0
USR_0636,22.76836413294057,22,6,0,2582,40,1,0,credit_card,0,0
USR_0637,287.038728448606,18,0,0,3561,16,1,0,mobile_payment,0,0
USR_0638,57.077228062794504,14,9,0,1616,2,8,1,credit_card,0,1
USR_0639,418.8804791004039,13,4,0,995,14,1,0,mobile_payment,0,0
USR_0640,378.7341436794774,20,2,0,1177,28,1,0,bank_transfer,0,0
USR_0641,235.64948835500758,7,1,0,411,22,1,0,credit_card,0,0
USR_0642,220.31328197543286,7,4,0,1664,6,9,1,credit_card,0,1
USR_0643,449.69609312869665,16,4,0,3341,37,0,0,credit_card,0,0
USR_0644,151.3445917048829,6,1,0,3401,11,0,0,bank_transfer,0,0
USR_0645,132.0197814323177,12,5,0,1658,15,0,0,credit_card,0,0
USR_0646,470.2067420846234,22,6,0,568,24,0,0,credit_card,0,0
USR_0647,406.5304600092065,21,0,0,1511,37,0,0,credit_card,0,0
USR_0648,412.10654060292535,12,2,0,1460,46,0,0,mobile_payment,0,0
USR_0649,105.64496899520351,12,3,0,2601,34,1,0,mobile_payment,0,0
USR_0650,80.21503580115787,7,1,0,2419,41,0,0,credit_card,0,0
USR_0651,22.7544794103961,10,9,1,1585,46,0,0,bank_transfer,0,0
USR_0652,126.15033937015322,19,4,0,2067,45,1,0,mobile_payment,0,0
USR_0653,389.3533409400191,13,3,0,2362,39,1,0,bank_transfer,0,0
USR_0654,127.61882519443338,17,1,0,358,33,1,0,bank_transfer,0,0
USR_0655,367.2606089614893,12,0,0,3472,27,0,0,bank_transfer,0,0
USR_0656,133.43505003003654,11,7,0,2449,10,1,0,credit_card,0,0
USR_0657,203.69332399582913,18,1,0,730,12,0,0,bank_transfer,0,0
USR_0658,491.74952205659014,17,3,0,2211,7,7,1,bank_transfer,0,1
USR_0659,129.95774832922643,22,9,0,735,2,5,0,bank_transfer,0,1
USR_0660,194.42160737615114,21,4,0,1516,30,0,0,credit_card,0,0
USR_0661,157.53271842795468,6,1,0,988,23,1,0,mobile_payment,0,0
USR_0662,715.8540136076415,2,28,0,117,46,1,0,mobile_payment,1,0
USR_0663,250.04812964410422,8,8,0,1863,5,8,1,bank_transfer,0,1
USR_0664,195.55842503317112,11,1,0,1737,46,1,0,mobile_payment,0,0
USR_0665,350.49467204556726,8,5,0,336,34,1,0,credit_card,0,0
USR_0666,410.62132800625767,8,6,0,2017,42,1,0,credit_card,0,0
USR_0667,276.6823601028629,13,5,0,1655,22,1,0,credit_card,0,0
USR_0668,25.776246822795063,19,3,0,2230,5,8,1,mobile_payment,0,1
USR_0669,313.27195455501356,14,0,0,380,38,1,0,bank_transfer,0,0
USR_0670,37.141457710260205,10,1,0,3640,28,0,0,bank_transfer,0,0
USR_0671,312.0145985635222,20,9,0,1526,3,4,1,bank_transfer,0,1
USR_0672,345.66467514190236,22,9,0,524,47,0,0,mobile_payment,0,0
USR_0673,106.90613753258403,15,5,0,2643,18,1,0,bank_transfer,0,0
USR_0674,411.4796128736678,13,7,0,2324,39,1,0,mobile_payment,0,0
USR_0675,456.4317144712838,11,2,0,2181,6,5,1,mobile_payment,0,1
USR_0676,3973.1246081520558,2,38,0,4,13,0,0,bank_transfer,1,0
USR_0677,159.50350320392025,9,8,0,2967,16,1,0,credit_card,0,0
USR_0678,297.45507609836085,20,3,0,1957,27,0,1,bank_transfer,0,0
USR_0679,1346.8999175593804,1,41,0,51,15,0,0,credit_card,1,0
USR_0680,167.12571584919647,18,6,0,1562,38,1,0,credit_card,0,0
USR_0681,411.8136329100583,6,9,0,1058,14,0,1,credit_card,0,0
USR_0682,14.642814318231297,14,8,0,1312,15,1,0,mobile_payment,0,0
USR_0683,11.786884364491373,10,2,0,2750,9,7,1,mobile_payment,0,1
USR_0684,382.25871356609406,16,0,0,1134,43,1,0,credit_card,0,0
USR_0685,383.10931524228937,9,7,0,2322,10,1,1,credit_card,0,0
USR_0686,396.59882204762397,21,3,1,311,27,1,0,credit_card,0,0
USR_0687,465.71315056519956,13,1,0,784,36,1,0,bank_transfer,0,0
USR_0688,67.77409279193927,7,4,0,745,8,9,1,credit_card,0,1
USR_0689,123.67264264200729,22,3,0,3493,48,0,0,mobile_payment,0,0
USR_0690,452.82521098316573,15,0,0,1580,11,0,0,credit_card,0,0
USR_0691,96.84573690845319,18,6,0,3446,28,0,0,bank_transfer,0,0
USR_0692,344.2923411125262,20,3,0,437,36,0,0,bank_transfer,0,0
USR_0693,269.9268700199995,14,7,0,3073,31,0,0,credit_card,0,0
USR_0694,50.76490165723855,13,8,0,2531,19,0,0,credit_card,0,0
USR_0695,149.7791943513511,11,7,0,2728,36,1,0,bank_transfer,0,0
USR_0696,264.98238605607423,9,0,0,2807,21,1,0,credit_card,0,0
USR_0697,427.6515571750787,8,7,0,2417,24,1,0,bank_transfer,0,0
USR_0698,356.6938599111901,9,4,0,1843,10,0,0,bank_transfer,0,0
USR_0699,314.7227491129172,18,0,0,2065,7,5,1,mobile_payment,0,1
USR_0700,253.05611607129325,16,8,0,518,33,1,0,credit_card,0,0
USR_0701,156.3551520689258,13,8,1,2246,15,0,0,mobile_payment,0,0
USR_0702,68.43000654643798,19,6,0,1887,38,0,0,mobile_payment,0,0
USR_0703,210.4472569373868,19,6,0,2642,15,1,0,credit_card,0,0
USR_0704,23.97406201653336,21,0,0,2289,47,1,0,mobile_payment,0,0
USR_0705,113.41738574075679,19,8,0,1090,6,7,1,mobile_payment,0,1
USR_0706,3151.4527555367918,3,29,1,111,17,1,1,mobile_payment,1,0
USR_0707,215.11654097923838,7,6,0,902,5,5,1,bank_transfer,0,1
